county_fips,state_name_24,county_name_24,votes_gop_24,votes_dem_24,total_votes_24,diff_24,per_gop_24,per_dem_24,trump_24,bell_24,state_name,county_name,votes_gop_20,votes_dem_20,total_votes_20,diff_20,per_gop_20,per_dem_20,trump_20,bell_20,GEOID,votes_dem_16,votes_gop_16,total_votes_16,per_dem_16,per_gop_16,diff_16,trump_16,bell_16,bellweather,pop_vote_bell,bell_20_24,change,change_20_24,statefips
31031,Nebraska,Cherry County,2687,349,3069,2338,0.8755294884327143,0.11371782339524276,1,1,Nebraska,Cherry County,2844,373,3269,2471,0.8699908228816152,0.11410217191801776,1,0,31031,317,2623,3082,0.102855288774,0.85107073329,2306,1,1,0,1,0,0,0,31
31033,Nebraska,Cheyenne County,3692,787,4530,2905,0.8150110375275939,0.17373068432671082,1,1,Nebraska,Cheyenne County,3813,855,4776,2958,0.7983668341708543,0.17902010050251255,1,0,31033,702,3610,4569,0.153644123441,0.790107244474,2908,1,1,0,1,0,0,0,31
31035,Nebraska,Clay County,2677,577,3310,2100,0.808761329305136,0.1743202416918429,1,1,Nebraska,Clay County,2848,632,3570,2216,0.7977591036414566,0.17703081232492998,1,0,31035,470,2373,2973,0.158089471914,0.798183652876,1903,1,1,0,1,0,0,0,31
31037,Nebraska,Colfax County,2636,845,3516,1791,0.7497155858930603,0.24032992036405007,1,1,Nebraska,Colfax County,2636,1025,3726,1611,0.7074610842726785,0.27509393451422437,1,0,31037,857,2171,3172,0.270176544767,0.684426229508,1314,1,1,0,1,0,0,0,31
31039,Nebraska,Cuming County,3536,867,4445,2669,0.7955005624296962,0.1950506186726659,1,1,Nebraska,Cuming County,3507,870,4459,2637,0.7864992150706437,0.1951110114375421,1,0,31039,712,3095,3988,0.17853560682,0.776078234704,2383,1,1,0,1,0,0,0,31
31041,Nebraska,Custer County,5042,786,5886,4256,0.8566089024804621,0.13353720693170237,1,1,Nebraska,Custer County,5090,786,6010,4304,0.8469217970049917,0.1307820299500832,1,0,31041,635,4616,5489,0.115685917289,0.840954636546,3981,1,1,0,1,0,0,0,31
31043,Nebraska,Dakota County,3934,2109,6120,1825,0.6428104575163399,0.3446078431372549,1,1,Nebraska,Dakota County,3926,2744,6817,1182,0.5759131582807686,0.40252310400469415,1,0,31043,2904,4028,7259,0.400055104009,0.554897368784,1124,1,1,0,1,0,0,0,31
31045,Nebraska,Dawes County,2812,992,3868,1820,0.7269906928645294,0.2564632885211996,1,1,Nebraska,Dawes County,2931,1082,4151,1849,0.706094916887497,0.26066008190797396,1,0,31045,785,2559,3578,0.219396310788,0.715204024595,1774,1,1,0,1,0,0,0,31
31047,Nebraska,Dawson County,6312,2101,8491,4211,0.7433753385938052,0.2474384642562713,1,1,Nebraska,Dawson County,6524,2497,9191,4027,0.7098248286367098,0.27167881623327167,1,0,31047,2116,5935,8486,0.249351873674,0.699387226019,3819,1,1,0,1,0,0,0,31
31049,Nebraska,Deuel County,843,151,1012,692,0.8330039525691699,0.1492094861660079,1,1,Nebraska,Deuel County,871,141,1034,730,0.8423597678916828,0.13636363636363635,1,0,31049,120,809,977,0.122824974411,0.828045035824,689,1,1,0,1,0,0,0,31
31051,Nebraska,Dixon County,2271,573,2895,1698,0.7844559585492228,0.19792746113989637,1,1,Nebraska,Dixon County,2335,651,3094,1684,0.7546864899806076,0.21040723981900453,1,0,31051,556,2041,2744,0.202623906706,0.743804664723,1485,1,1,0,1,0,0,0,31
31053,Nebraska,Dodge County,10795,5434,16443,5361,0.6565103691540474,0.3304749741531351,1,1,Nebraska,Dodge County,10984,5544,16938,5440,0.6484827016176644,0.3273113708820404,1,0,31053,4451,9736,14959,0.297546627448,0.650845644762,5285,1,1,0,1,0,0,0,31
31055,Nebraska,Douglas County,120919,148733,273403,-27814,0.4422738594675259,0.5440064666444772,0,0,Nebraska,Douglas County,119159,150350,276540,-31191,0.43089245678744487,0.5436826498879005,0,1,31055,105207,102151,219531,0.479235278844,0.465314693597,3056,0,0,0,1,0,0,0,31
31057,Nebraska,Dundy County,829,96,929,733,0.8923573735199138,0.10333692142088267,1,1,Nebraska,Dundy County,883,105,1003,778,0.8803589232303091,0.10468594217347955,1,0,31057,89,823,949,0.0937829293994,0.867228661749,734,1,1,0,1,0,0,0,31
31059,Nebraska,Fillmore County,2315,662,3013,1653,0.76833720544308,0.2197145701958181,1,1,Nebraska,Fillmore County,2359,693,3148,1666,0.7493646759847522,0.22013977128335452,1,0,31059,610,2100,2879,0.211879124696,0.729419937478,1490,1,1,0,1,0,0,0,31
31061,Nebraska,Franklin County,1351,236,1600,1115,0.844375,0.1475,1,1,Nebraska,Franklin County,1437,276,1728,1161,0.8315972222222222,0.1597222222222222,1,0,31061,250,1345,1656,0.150966183575,0.812198067633,1095,1,1,0,1,0,0,0,31
31063,Nebraska,Frontier County,1213,185,1410,1028,0.8602836879432624,0.13120567375886524,1,1,Nebraska,Frontier County,1229,189,1446,1040,0.8499308437067773,0.13070539419087138,1,0,31063,161,1106,1310,0.122900763359,0.84427480916,945,1,1,0,1,0,0,0,31
31065,Nebraska,Furnas County,2043,358,2413,1685,0.8466639038541235,0.1483630335681724,1,1,Nebraska,Furnas County,2163,399,2602,1764,0.8312836279784781,0.1533435818601076,1,0,31065,304,1915,2315,0.1313174946,0.827213822894,1611,1,1,0,1,0,0,0,31
31067,Nebraska,Gage County,7523,3242,10916,4281,0.6891718578233785,0.29699523635031144,1,1,Nebraska,Gage County,7445,3385,11119,4060,0.6695746020325569,0.30443385196510475,1,0,31067,2930,6333,9854,0.297341181246,0.642683174345,3403,1,1,0,1,0,0,0,31
31069,Nebraska,Garden County,949,162,1117,787,0.8495971351835273,0.1450313339301701,1,1,Nebraska,Garden County,1016,161,1200,855,0.8466666666666667,0.13416666666666666,1,0,31069,153,869,1063,0.143932267168,0.817497648166,716,1,1,0,1,0,0,0,31
31071,Nebraska,Garfield County,893,116,1015,777,0.8798029556650246,0.11428571428571428,1,1,Nebraska,Garfield County,933,133,1076,800,0.8671003717472119,0.12360594795539032,1,0,31071,121,819,968,0.125,0.846074380165,698,1,1,0,1,0,0,0,31
31073,Nebraska,Gosper County,907,203,1118,704,0.8112701252236136,0.1815742397137746,1,1,Nebraska,Gosper County,893,215,1121,678,0.7966101694915254,0.19179304192685104,1,0,31073,165,792,1000,0.165,0.792,627,1,1,0,1,0,0,0,31
31075,Nebraska,Grant County,351,15,366,336,0.9590163934426228,0.04098360655737704,1,1,Nebraska,Grant County,375,20,402,355,0.9328358208955224,0.04975124378109453,1,0,31075,20,367,394,0.0507614213198,0.931472081218,347,1,1,0,1,0,0,0,31
31077,Nebraska,Greeley County,1030,192,1235,838,0.8340080971659919,0.15546558704453442,1,1,Nebraska,Greeley County,1016,229,1259,787,0.806989674344718,0.181890389197776,1,0,31077,210,911,1165,0.18025751073,0.781974248927,701,1,1,0,1,0,0,0,31
31079,Nebraska,Hall County,15566,6956,22804,8610,0.6825995439396597,0.3050342045255218,1,1,Nebraska,Hall County,16189,7681,24450,8508,0.6621267893660532,0.31415132924335376,1,0,31079,6142,14139,21331,0.287937743191,0.66283812292,7997,1,1,0,1,0,0,0,31
31081,Nebraska,Hamilton County,4416,1067,5547,3349,0.7961060032449973,0.19235622859203172,1,1,Nebraska,Hamilton County,4309,1118,5566,3191,0.7741645706072584,0.20086237872799137,1,0,31081,873,3763,4902,0.178090575275,0.767645858833,2890,1,1,0,1,0,0,0,31
31083,Nebraska,Harlan County,1506,280,1802,1226,0.8357380688124306,0.15538290788013318,1,1,Nebraska,Harlan County,1615,282,1934,1333,0.8350568769389866,0.14581178903826267,1,0,31083,219,1302,1582,0.138432364096,0.823008849558,1083,1,1,0,1,0,0,0,31
31085,Nebraska,Hayes County,472,19,494,453,0.9554655870445344,0.03846153846153846,1,1,Nebraska,Hayes County,494,34,536,460,0.9216417910447762,0.06343283582089553,1,0,31085,30,471,510,0.0588235294118,0.923529411765,441,1,1,0,1,0,0,0,31
31087,Nebraska,Hitchcock County,1269,152,1433,1117,0.8855547801814375,0.1060711793440335,1,1,Nebraska,Hitchcock County,1264,175,1470,1089,0.8598639455782313,0.11904761904761904,1,0,31087,158,1216,1440,0.109722222222,0.844444444444,1058,1,1,0,1,0,0,0,31
31089,Nebraska,Holt County,4708,681,5442,4027,0.8651231165012863,0.12513781697905182,1,1,Nebraska,Holt County,4769,686,5550,4083,0.8592792792792793,0.1236036036036036,1,0,31089,522,4275,4979,0.104840329383,0.858606145812,3753,1,1,0,1,0,0,0,31
31091,Nebraska,Hooker County,369,55,427,314,0.8641686182669789,0.1288056206088993,1,1,Nebraska,Hooker County,376,59,442,317,0.8506787330316742,0.1334841628959276,1,0,31091,40,355,414,0.0966183574879,0.857487922705,315,1,1,0,1,0,0,0,31
31093,Nebraska,Howard County,2868,642,3550,2226,0.8078873239436619,0.1808450704225352,1,1,Nebraska,Howard County,2786,648,3511,2138,0.7935061236115067,0.18456280262033609,1,0,31093,544,2284,2958,0.183908045977,0.772143340095,1740,1,1,0,1,0,0,0,31
31095,Nebraska,Jefferson County,2614,968,3631,1646,0.7199118700082622,0.26659322500688515,1,1,Nebraska,Jefferson County,2616,1016,3730,1600,0.7013404825737265,0.27238605898123325,1,0,31095,831,2387,3430,0.242274052478,0.695918367347,1556,1,1,0,1,0,0,0,31
31097,Nebraska,Johnson County,1496,625,2152,871,0.6951672862453532,0.2904275092936803,1,1,Nebraska,Johnson County,1518,647,2233,871,0.6798029556650246,0.2897447380206001,1,0,31097,560,1348,2051,0.273037542662,0.657240370551,788,1,1,0,1,0,0,0,31
31099,Nebraska,Kearney County,2828,736,3604,2092,0.7846836847946725,0.2042175360710322,1,1,Nebraska,Kearney County,2822,701,3617,2121,0.7802045894387614,0.19380702239424935,1,0,31099,550,2519,3242,0.169648365207,0.776989512647,1969,1,1,0,1,0,0,0,31
31101,Nebraska,Keith County,3416,731,4199,2685,0.8135270302452965,0.17408906882591094,1,1,Nebraska,Keith County,3544,763,4369,2781,0.8111696040283818,0.17463950560769054,1,0,31101,560,3203,3945,0.141951837769,0.811913814956,2643,1,1,0,1,0,0,0,31
31103,Nebraska,Keya Paha County,500,44,544,456,0.9191176470588236,0.08088235294117647,1,1,Nebraska,Keya Paha County,476,49,530,427,0.8981132075471698,0.09245283018867924,1,0,31103,39,458,514,0.0758754863813,0.891050583658,419,1,1,0,1,0,0,0,31
31105,Nebraska,Kimball County,1424,272,1720,1152,0.827906976744186,0.15813953488372093,1,1,Nebraska,Kimball County,1563,268,1877,1295,0.8327117741076185,0.1427810335641982,1,0,31105,227,1317,1636,0.138753056235,0.805012224939,1090,1,1,0,1,0,0,0,31
31107,Nebraska,Knox County,3593,786,4436,2807,0.8099639314697926,0.17718665464382327,1,1,Nebraska,Knox County,3721,905,4708,2816,0.79035683942226,0.19222599830076464,1,0,31107,715,3181,4061,0.176065008619,0.783304604777,2466,1,1,0,1,0,0,0,31
31109,Nebraska,Lancaster County,74215,81012,157633,-6797,0.4708087773499204,0.5139279211840161,0,0,Nebraska,Lancaster County,70092,82293,157215,-12201,0.445835321057151,0.5234424196164488,0,1,31109,60533,60456,129803,0.46634515381,0.465751947181,77,0,0,0,1,0,0,0,31
31111,Nebraska,Lincoln County,12674,3586,16464,9088,0.7698007774538387,0.21780855199222543,1,1,Nebraska,Lincoln County,13071,3692,17163,9379,0.7615801433315854,0.21511390782497233,1,0,31111,2878,11992,15674,0.183616179661,0.765088681894,9114,1,1,0,1,0,0,0,31
31113,Nebraska,Logan County,409,25,440,384,0.9295454545454546,0.05681818181818181,1,1,Nebraska,Logan County,407,38,450,369,0.9044444444444444,0.08444444444444445,1,0,31113,32,400,451,0.0709534368071,0.886917960089,368,1,1,0,1,0,0,0,31
31115,Nebraska,Loup County,354,73,428,281,0.8271028037383178,0.1705607476635514,1,1,Nebraska,Loup County,370,75,454,295,0.8149779735682819,0.16519823788546256,1,0,31115,48,323,382,0.125654450262,0.84554973822,275,1,1,0,1,0,0,0,31
31117,Nebraska,McPherson County,267,12,283,255,0.9434628975265018,0.04240282685512368,1,1,Nebraska,McPherson County,275,17,302,258,0.9105960264900662,0.05629139072847682,1,0,31117,14,257,286,0.048951048951,0.898601398601,243,1,1,0,1,0,0,0,31
31119,Nebraska,Madison County,12145,3360,15690,8785,0.7740599107711919,0.21414913957934992,1,1,Nebraska,Madison County,11940,3478,15819,8462,0.7547885454200645,0.21986219103609583,1,0,31119,2663,10518,13956,0.190813986816,0.753654342218,7855,1,1,0,1,0,0,0,31
31121,Nebraska,Merrick County,3551,730,4342,2821,0.8178258866881621,0.16812528788576692,1,1,Nebraska,Merrick County,3419,743,4282,2676,0.7984586641756188,0.17351704810836058,1,0,31121,601,2914,3707,0.16212570812,0.786080388454,2313,1,1,0,1,0,0,0,31
31123,Nebraska,Morrill County,2026,366,2426,1660,0.8351195383347073,0.1508656224237428,1,1,Nebraska,Morrill County,2113,386,2558,1727,0.8260359655981235,0.15089913995308837,1,0,31123,282,1788,2166,0.130193905817,0.825484764543,1506,1,1,0,1,0,0,0,31
31125,Nebraska,Nance County,1462,352,1837,1110,0.7958628198149156,0.19161676646706588,1,1,Nebraska,Nance County,1437,359,1832,1078,0.7843886462882096,0.19596069868995633,1,0,31125,280,1257,1599,0.175109443402,0.786116322702,977,1,1,0,1,0,0,0,31
31127,Nebraska,Nemaha County,2443,915,3418,1528,0.7147454651843184,0.26770040959625513,1,1,Nebraska,Nemaha County,2428,921,3432,1507,0.7074592074592074,0.26835664335664333,1,0,31127,765,2068,3035,0.252059308072,0.681383855025,1303,1,1,0,1,0,0,0,31
31129,Nebraska,Nuckolls County,1836,399,2258,1437,0.8131089459698848,0.1767050487156776,1,1,Nebraska,Nuckolls County,1857,409,2305,1448,0.8056399132321042,0.17744034707158352,1,0,31129,348,1709,2153,0.161634928007,0.793776126335,1361,1,1,0,1,0,0,0,31
31131,Nebraska,Otoe County,5651,2463,8198,3188,0.6893144669431569,0.3004391314954867,1,1,Nebraska,Otoe County,5649,2490,8355,3159,0.6761220825852783,0.2980251346499102,1,0,31131,2017,4833,7279,0.277098502542,0.663964830334,2816,1,1,0,1,0,0,0,31
31133,Nebraska,Pawnee County,1085,284,1379,801,0.7868020304568528,0.20594633792603337,1,1,Nebraska,Pawnee County,1071,322,1429,749,0.7494751574527642,0.225332400279916,1,0,31133,279,970,1314,0.212328767123,0.738203957382,691,1,1,0,1,0,0,0,31
31135,Nebraska,Perkins County,1224,187,1426,1037,0.8583450210378681,0.13113604488078542,1,1,Nebraska,Perkins County,1321,199,1545,1122,0.8550161812297734,0.12880258899676375,1,0,31135,160,1202,1418,0.112834978843,0.847672778561,1042,1,1,0,1,0,0,0,31
31137,Nebraska,Phelps County,4158,758,4965,3400,0.8374622356495468,0.1526686807653575,1,1,Nebraska,Phelps County,4157,752,5021,3405,0.8279227245568612,0.14977096195976897,1,0,31137,571,3832,4609,0.123888045129,0.831416793231,3261,1,1,0,1,0,0,0,31
31139,Nebraska,Pierce County,3420,446,3897,2974,0.8775981524249422,0.11444701052091352,1,1,Nebraska,Pierce County,3462,480,4012,2982,0.8629112662013958,0.11964107676969092,1,0,31139,382,3052,3580,0.106703910615,0.85251396648,2670,1,1,0,1,0,0,0,31
31141,Nebraska,Platte County,12326,3191,15658,9135,0.7872014305786179,0.20379358794226593,1,1,Nebraska,Platte County,12186,3260,15721,8926,0.7751415304369951,0.2073659436422619,1,0,31141,2612,10864,14047,0.185947177333,0.773403573717,8252,1,1,0,1,0,0,0,31
31143,Nebraska,Polk County,2296,501,2819,1795,0.8144732174529975,0.1777225966654842,1,1,Nebraska,Polk County,2291,530,2887,1761,0.7935573259438864,0.1835815725666782,1,0,31143,411,2019,2538,0.161938534279,0.795508274232,1608,1,1,0,1,0,0,0,31
31145,Nebraska,Red Willow County,4457,815,5323,3642,0.8373097877136952,0.15310914897614128,1,1,Nebraska,Red Willow County,4525,811,5470,3714,0.8272394881170019,0.1482632541133455,1,0,31145,638,4212,5061,0.126062043074,0.832246591583,3574,1,1,0,1,0,0,0,31
31147,Nebraska,Richardson County,2962,934,3942,2028,0.7513952308472857,0.23693556570268895,1,1,Nebraska,Richardson County,3073,996,4134,2077,0.743347847121432,0.2409288824383164,1,0,31147,798,2684,3666,0.21767594108,0.732133115112,1886,1,1,0,1,0,0,0,31
31149,Nebraska,Rock County,745,85,834,660,0.8932853717026379,0.10191846522781776,1,1,Nebraska,Rock County,744,84,842,660,0.8836104513064132,0.0997624703087886,1,0,31149,70,687,793,0.0882723833544,0.866330390921,617,1,1,0,1,0,0,0,31
31151,Nebraska,Saline County,3734,1855,5655,1879,0.6603006189213085,0.3280282935455349,1,1,Nebraska,Saline County,3631,1986,5780,1645,0.6282006920415225,0.343598615916955,1,0,31151,1630,2849,4795,0.339937434828,0.594160583942,1219,1,1,0,1,0,0,0,31
31153,Nebraska,Sarpy County,55567,43825,100735,11742,0.55161562515511,0.4350523651163945,1,1,Nebraska,Sarpy County,51979,41206,96193,10773,0.5403615647708253,0.4283679685632011,1,0,31153,27704,44649,77781,0.356179529705,0.574034789987,16945,1,1,0,1,0,0,0,31
31155,Nebraska,Saunders County,9854,3558,13565,6296,0.7264283081459639,0.2622926649465536,1,1,Nebraska,Saunders County,9108,3331,12786,5777,0.7123416236508682,0.26051931800406697,1,0,31155,2509,7486,10598,0.236742781657,0.706359690508,4977,1,1,0,1,0,0,0,31
31157,Nebraska,Scotts Bluff County,11033,3856,15040,7177,0.7335771276595745,0.25638297872340426,1,1,Nebraska,Scotts Bluff County,10952,4196,15524,6756,0.7054882762174697,0.270291162071631,1,0,31157,3151,9952,13895,0.226772220223,0.716228859302,6801,1,1,0,1,0,0,0,31
31159,Nebraska,Seward County,6667,2388,9184,4279,0.7259364111498258,0.26001742160278746,1,1,Nebraska,Seward County,6490,2438,9199,4052,0.7055114686378954,0.2650288074790738,1,0,31159,1881,5451,7754,0.24258447253,0.702992004127,3570,1,1,0,1,0,0,0,31
31161,Nebraska,Sheridan County,2102,362,2484,1740,0.8462157809983897,0.1457326892109501,1,1,Nebraska,Sheridan County,2292,340,2684,1952,0.8539493293591655,0.12667660208643816,1,0,31161,286,2192,2565,0.111500974659,0.854580896686,1906,1,1,0,1,0,0,0,31
31163,Nebraska,Sherman County,1344,328,1687,1016,0.7966804979253111,0.1944279786603438,1,1,Nebraska,Sherman County,1322,343,1700,979,0.7776470588235294,0.20176470588235293,1,0,31163,338,1143,1553,0.217643271088,0.73599484868,805,1,1,0,1,0,0,0,31
31165,Nebraska,Sioux County,597,77,678,520,0.8805309734513275,0.11356932153392332,1,1,Nebraska,Sioux County,642,72,731,570,0.8782489740082079,0.09849521203830368,1,0,31165,77,602,709,0.108603667137,0.849083215797,525,1,1,0,1,0,0,0,31
31167,Nebraska,Stanton County,2536,492,3064,2044,0.8276762402088773,0.16057441253263707,1,1,Nebraska,Stanton County,2561,532,3165,2029,0.8091627172195892,0.16808846761453397,1,0,31167,417,2173,2748,0.151746724891,0.790756914119,1756,1,1,0,1,0,0,0,31
31169,Nebraska,Thayer County,2278,544,2852,1734,0.7987377279102384,0.19074333800841511,1,1,Nebraska,Thayer County,2308,624,2989,1684,0.7721646035463365,0.20876547340247575,1,0,31169,490,1993,2613,0.187523918867,0.762724837352,1503,1,1,0,1,0,0,0,31
31171,Nebraska,Thomas County,348,44,393,304,0.8854961832061069,0.11195928753180662,1,1,Nebraska,Thomas County,377,45,427,332,0.882903981264637,0.1053864168618267,1,0,31171,30,344,387,0.077519379845,0.888888888889,314,1,1,0,1,0,0,0,31
31173,Nebraska,Thurston County,1125,978,2123,147,0.5299105040037683,0.46066886481394254,1,1,Nebraska,Thurston County,1180,1122,2379,58,0.49600672551492225,0.47162673392181587,1,0,31173,911,1013,2029,0.448989650074,0.499260719566,102,1,1,0,1,0,0,0,31
31175,Nebraska,Valley County,1872,403,2299,1469,0.8142670726402784,0.1752936059156155,1,1,Nebraska,Valley County,1901,412,2344,1489,0.8110068259385665,0.1757679180887372,1,0,31175,337,1770,2172,0.155156537753,0.814917127072,1433,1,1,0,1,0,0,0,31
31177,Nebraska,Washington County,8855,3538,12545,5317,0.7058589079314468,0.28202471104025506,1,1,Nebraska,Washington County,8583,3554,12467,5029,0.6884575278735863,0.2850725916419347,1,0,31177,2606,7374,10584,0.246220710506,0.696712018141,4768,1,1,0,1,0,0,0,31
31179,Nebraska,Wayne County,3011,1006,4073,2005,0.7392585317947459,0.24699238890252884,1,1,Nebraska,Wayne County,3055,1022,4218,2033,0.7242769084874348,0.2422949265054528,1,0,31179,828,2675,3740,0.221390374332,0.715240641711,1847,1,1,0,1,0,0,0,31
31181,Nebraska,Webster County,1449,296,1763,1153,0.8218944980147476,0.16789563244469655,1,1,Nebraska,Webster County,1511,335,1876,1176,0.8054371002132196,0.17857142857142858,1,0,31181,306,1320,1687,0.181387077653,0.782454060462,1014,1,1,0,1,0,0,0,31
31183,Nebraska,Wheeler County,424,57,486,367,0.8724279835390947,0.11728395061728394,1,1,Nebraska,Wheeler County,438,59,503,379,0.8707753479125249,0.1172962226640159,1,0,31183,62,377,459,0.135076252723,0.821350762527,315,1,1,0,1,0,0,0,31
31185,Nebraska,York County,5234,1648,6984,3586,0.7494272623138603,0.23596792668957617,1,1,Nebraska,York County,5337,1630,7161,3707,0.7452869710934227,0.22762184052506632,1,0,31185,1181,4686,6256,0.188778772379,0.749040920716,3505,1,1,0,1,0,0,0,31
32001,Nevada,Churchill County,9962,3179,13503,6783,0.7377619788195215,0.23542916388950605,1,1,Nevada,Churchill County,9372,3051,12890,6321,0.7270752521334368,0.23669511249030256,1,0,32001,2210,7828,10936,0.202084857352,0.71580102414,5618,1,1,0,1,0,0,0,32
32003,Nevada,Clark County,493052,520187,1031223,-27135,0.4781235484468442,0.5044369646526503,0,0,Nevada,Clark County,430930,521852,972510,-90922,0.4431111248213386,0.5366032225889709,0,1,32003,401068,319571,765421,0.523983533245,0.417510102284,81497,0,0,0,1,0,0,0,32
32005,Nevada,Douglas County,23237,11553,35556,11684,0.653532455844302,0.3249240634492069,1,1,Nevada,Douglas County,21630,11571,34125,10059,0.6338461538461538,0.33907692307692305,1,0,32005,8453,17406,27871,0.303290158229,0.624520110509,8953,1,1,0,1,0,0,0,32
32007,Nevada,Elko County,17352,4632,22465,12720,0.7724015134653907,0.2061874026263076,1,1,Nevada,Elko County,16741,4557,21967,12184,0.7620976919925343,0.2074475349387718,1,0,32007,3400,13542,18545,0.183337826908,0.730223779995,10142,1,1,0,1,0,0,0,32
32009,Nevada,Esmeralda County,376,73,461,303,0.8156182212581344,0.15835140997830802,1,1,Nevada,Esmeralda County,400,74,487,326,0.8213552361396304,0.15195071868583165,1,0,32009,65,329,423,0.1536643026,0.777777777778,264,1,1,0,1,0,0,0,32
32011,Nevada,Eureka County,910,104,1036,806,0.8783783783783784,0.10038610038610038,1,1,Nevada,Eureka County,895,105,1017,790,0.880039331366765,0.10324483775811208,1,0,32011,74,723,854,0.0866510538642,0.846604215457,649,1,1,0,1,0,0,0,32
32013,Nevada,Humboldt County,6141,1711,8030,4430,0.7647571606475716,0.2130759651307597,1,1,Nevada,Humboldt County,5877,1689,7771,4188,0.7562733238965385,0.21734654484622315,1,0,32013,1386,4521,6433,0.215451577802,0.702782527592,3135,1,1,0,1,0,0,0,32
32015,Nevada,Lander County,2180,482,2725,1698,0.8,0.17688073394495413,1,1,Nevada,Lander County,2198,496,2765,1702,0.7949367088607595,0.17938517179023508,1,0,32015,403,1828,2413,0.167012018235,0.757563199337,1425,1,1,0,1,0,0,0,32
32017,Nevada,Lincoln County,2108,314,2472,1794,0.8527508090614887,0.12702265372168284,1,1,Nevada,Lincoln County,2067,330,2446,1737,0.8450531479967294,0.1349141455437449,1,0,32017,285,1671,2132,0.133677298311,0.783771106942,1386,1,1,0,1,0,0,0,32
32019,Nevada,Lyon County,23861,8954,33541,14907,0.7113979905190663,0.26695685876986375,1,1,Nevada,Lyon County,20914,8473,30238,12441,0.6916462729016469,0.28021033137112245,1,0,32019,6146,16005,23762,0.258648261931,0.673554414612,9859,1,1,0,1,0,0,0,32
32021,Nevada,Mineral County,1528,711,2295,817,0.6657952069716776,0.30980392156862746,1,1,Nevada,Mineral County,1423,829,2335,594,0.6094218415417559,0.3550321199143469,1,0,32021,637,1179,1997,0.318978467702,0.590385578368,542,1,1,0,1,0,0,0,32
32023,Nevada,Nye County,18946,7559,26997,11387,0.7017816794458643,0.2799940734155647,1,1,Nevada,Nye County,17528,7288,25378,10240,0.6906769642997872,0.28717787059657973,1,0,32023,5095,13320,19592,0.260055124541,0.679869334422,8225,1,1,0,1,0,0,0,32
32027,Nevada,Pershing County,1764,496,2308,1268,0.7642980935875217,0.2149046793760832,1,1,Nevada,Pershing County,1731,547,2320,1184,0.7461206896551724,0.23577586206896553,1,0,32027,430,1403,1982,0.216952573158,0.707870837538,973,1,1,0,1,0,0,0,32
32029,Nevada,Storey County,2108,913,3075,1195,0.6855284552845529,0.2969105691056911,1,1,Nevada,Storey County,1908,902,2877,1006,0.6631908237747653,0.313521028849496,1,0,32029,752,1616,2558,0.293979671618,0.631743549648,864,1,1,0,1,0,0,0,32
32031,Nevada,Washoe County,127443,130071,263734,-2628,0.4832255226857364,0.4931901082150955,0,0,Nevada,Washoe County,116760,128128,252142,-11368,0.4630723957135265,0.5081581013873135,0,1,32031,97032,94529,209282,0.463642358158,0.451682418937,2503,0,0,0,1,0,0,0,32
32033,Nevada,White Pine County,3364,883,4351,2481,0.7731555964146173,0.2029418524477132,1,1,Nevada,White Pine County,3403,859,4369,2544,0.7788967727168689,0.1966124971389334,1,0,32033,707,2723,3773,0.187384044527,0.721706864564,2016,1,1,0,1,0,0,0,32
32510,Nevada,Carson City,16873,13375,31068,3498,0.5430990086262392,0.430507274365907,1,1,Nevada,Carson City,16113,12735,29739,3378,0.5418137798849995,0.4282255623928175,1,0,32510,9610,13125,25016,0.38415414135,0.524664214902,3515,1,1,0,1,0,0,0,32
33001,New Hampshire,Belknap County,22765,17469,40550,5296,0.5614056720098644,0.4308014796547472,1,1,New Hampshire,Belknap County,20899,16894,38453,4005,0.5434946558135906,0.43934153382050817,1,0,33001,13517,19315,34462,0.392229121931,0.560472404387,5798,1,1,0,1,0,0,0,33
33003,New Hampshire,Carroll County,17407,16827,34498,580,0.5045799756507624,0.4877674068061917,1,1,New Hampshire,Carroll County,16150,16649,33272,-499,0.4853931233469584,0.500390718922818,0,1,33003,12987,14635,29063,0.44685682827,0.503561229054,1648,1,1,1,1,1,1,1,33
33005,New Hampshire,Cheshire County,20142,24579,45200,-4437,0.4456194690265487,0.543783185840708,0,0,New Hampshire,Cheshire County,17892,25506,44206,-7614,0.4047414378138714,0.5769805003845632,0,1,33005,22064,16876,41080,0.537098344693,0.410808179163,5188,0,0,0,1,0,0,0,33
33007,New Hampshire,Coos County,9731,7355,17230,2376,0.5647707486941381,0.4268717353453279,1,1,New Hampshire,Coos County,8617,7640,16528,977,0.5213576960309777,0.462245885769603,1,0,33007,6558,7951,15255,0.429891838741,0.521206161914,1393,1,1,0,1,0,0,0,33
33009,New Hampshire,Grafton County,21911,32998,55603,-11087,0.39406147150333615,0.5934571875618222,0,0,New Hampshire,Grafton County,19905,33180,53989,-13275,0.3686862138583786,0.6145696345551872,0,1,33009,28510,19010,50065,0.569459702387,0.379706381704,9500,0,0,0,1,0,0,0,33
33011,New Hampshire,Hillsborough County,112068,118780,233234,-6712,0.4804959825754392,0.5092739480521707,0,0,New Hampshire,Hillsborough County,104625,122344,231040,-17719,0.45284366343490307,0.5295360110803324,0,1,33011,99589,100013,210622,0.472832847471,0.474845932524,424,1,1,0,1,0,1,0,33
